country_region,report_date,anosmia_score,ageusia_score,fever_score,cough_score,breath_shortness_score,anxiety_score,depression_score,insomnia_score,anosmia_7day_avg,ageusia_7day_avg,new_confirmed,new_deceased,new_hospitalized_patients,current_intensive_care_patients,mobility_workplaces,mobility_residential,stringency_index,population_density,gdp_per_capita_usd,confirmed_7day_avg,cases_per_100k
Ireland,2020-11-12,,0.1,3.71,3.59,0.95,10.79,13.47,3.9,0.126,0.13,467,1,,,,,81.48,70.9,78706,365.85714285714283,9.5223724776927714
Ireland,2020-11-13,0.1,,3.52,3.52,0.94,9.67,12.69,3.51,0.12166666666666667,0.13,427,8,,,,,81.48,70.9,78706,381.57142857142856,8.70675170872551
Ireland,2020-11-14,,,3.47,3.49,0.8,10.04,12.94,3.42,0.122,0.13,377,6,,,,,81.48,70.9,78706,358.42857142857144,7.6872257475164352
Ireland,2020-11-15,0.13,0.11,3.77,3.82,0.97,11.37,14.04,3.97,0.124,0.126,453,11,,,,,81.48,70.9,78706,385.28571428571428,9.2369052085542318
Ireland,2020-11-16,0.19,0.12,4.17,3.96,1.05,11.78,14.23,4.31,0.13,0.12000000000000001,330,13,,,,,81.48,70.9,78706,399.57142857142856,6.7288713439799031
Ireland,2020-11-17,0.11,0.14,4.17,3.71,1.11,11.67,14.55,4.56,0.13,0.12000000000000001,372,6,,,,,81.48,70.9,78706,401.57142857142856,7.585273151395528
Ireland,2020-11-18,0.13,,3.74,3.63,0.94,11.15,13.95,4.61,0.132,0.11750000000000001,415,3,,,,,81.48,70.9,78706,405.85714285714283,8.462065478035333
Ireland,2020-11-19,0.12,,3.65,3.62,0.97,9.97,13.05,3.82,0.13,0.12333333333333334,329,7,,,,,81.48,70.9,78706,386.14285714285717,6.7084808247557222
Ireland,2020-11-20,0.14,,3.55,3.61,1.16,9.62,13.03,3.56,0.13666666666666666,0.12333333333333334,341,6,,,,,81.48,70.9,78706,373.85714285714283,6.9531670554459
Ireland,2020-11-21,0.4,,3.38,3.68,0.83,9.53,12.86,3.42,0.17428571428571429,0.12333333333333334,318,6,,,,,81.48,70.9,78706,365.42857142857144,6.4841851132897244
Ireland,2020-11-22,0.23,0.11,3.63,3.83,0.86,10.79,13.9,3.72,0.18857142857142858,0.12333333333333334,250,4,,,,,81.48,70.9,78706,336.42857142857144,5.0976298060453811
Ireland,2020-11-23,0.14,,4.13,4.04,0.97,11.01,13.89,3.91,0.18142857142857144,0.125,219,8,,,,,81.48,70.9,78706,320.57142857142856,4.4655237100957539
Ireland,2020-11-24,0.15,0.13,3.96,3.95,1.04,11.17,14.01,3.98,0.18714285714285714,0.12000000000000001,257,3,,,,,81.48,70.9,78706,304.14285714285717,5.2403634406146518
Ireland,2020-11-25,0.13,,3.68,3.86,0.96,10.57,13.92,4.01,0.18714285714285714,0.12000000000000001,307,8,,,,,81.48,70.9,78706,288.71428571428572,6.2598894018237274
Ireland,2020-11-26,0.17,,3.67,3.53,0.9,9.92,13.64,3.52,0.19428571428571428,0.12000000000000001,205,1,,,,,81.48,70.9,78706,271.0,4.1800564409572125
Ireland,2020-11-27,,,3.08,3.23,0.77,8.37,12.4,2.9,0.20333333333333334,0.12000000000000001,243,14,,,,,81.48,70.9,78706,257.0,4.95489617147611
Ireland,2020-11-28,,,3.3,3.71,0.83,9.23,12.44,3.33,0.164,0.12000000000000001,299,6,,,,,81.48,70.9,78706,254.28571428571428,6.0967652480302759
Ireland,2020-11-29,0.12,0.12,3.65,4.23,1.01,10.55,13.28,3.73,0.14200000000000002,0.125,303,4,,,,,81.48,70.9,78706,261.85714285714283,6.1783273249270012
Ireland,2020-11-30,0.1,,4.01,4.19,0.95,11.24,13.03,4.21,0.134,0.125,254,8,,,,,81.48,70.9,78706,266.85714285714283,5.1791918829421073
Ireland,2020-12-01,0.13,0.14,3.83,3.89,0.94,10.26,12.92,3.87,0.13,0.13,268,2,,,,,81.48,70.9,78706,268.42857142857144,5.4646591520806487
Ireland,2020-12-02,0.1,,3.95,4.07,1.07,10.2,12.74,3.86,0.124,0.13,162,8,,,,,81.48,70.9,78706,247.71428571428572,3.3032641143174071
Ireland,2020-12-03,,,3.79,3.95,0.84,9.82,12.55,3.62,0.1125,0.13,263,5,,,,,81.48,70.9,78706,256.0,5.3627065559597407
Ireland,2020-12-04,,,3.65,3.82,0.81,8.81,12.11,3.27,0.1125,0.13,457,7,,,,,72.22,70.9,78706,286.57142857142856,9.3184672854509571
Ireland,2020-12-05,0.13,,3.66,4.21,0.71,9.04,12.6,3.3,0.116,0.13,298,2,,,,,72.22,70.9,78706,286.42857142857144,6.0763747288060941
Ireland,2020-12-06,0.14,,3.91,4.37,0.96,9.98,13.51,3.56,0.12000000000000001,0.14,222,4,,,,,72.22,70.9,78706,274.85714285714283,4.5266952677682992
Ireland,2020-12-07,,0.1,4.4,4.75,0.97,10.37,13.12,3.51,0.125,0.12000000000000001,214,8,,,,,72.22,70.9,78706,269.14285714285717,4.3635711139748468
Ireland,2020-12-08,,,4.4,4.33,0.92,9.94,12.89,3.48,0.12333333333333334,0.1,218,7,,,,,72.22,70.9,78706,262.0,4.445133190871573
Ireland,2020-12-09,,,5.18,4.5,0.92,10.14,12.84,3.62,0.135,0.1,303,4,,,,,72.22,70.9,78706,282.14285714285717,6.1783273249270012
Ireland,2020-12-10,0.14,,4.37,4.32,0.92,9.99,12.6,3.46,0.13666666666666669,0.1,304,3,,,,,72.22,70.9,78706,288.0,6.1987178441511839
Ireland,2020-12-11,0.13,,3.93,4.09,0.78,9.27,12.58,3.16,0.135,0.1,249,6,,,,,72.22,70.9,78706,258.28571428571428,5.0772392868211993
Ireland,2020-12-12,,,3.92,4.39,0.87,10.24,13.01,3.21,0.13666666666666669,0.1,429,5,,,,,72.22,70.9,78706,277.0,8.7475327471738744
Ireland,2020-12-13,0.12,,4.31,4.67,0.99,11.76,14.6,3.65,0.13,0.1,264,0,,,,,72.22,70.9,78706,283.0,5.3830970751839224
Ireland,2020-12-14,,0.12,4.62,4.7,0.99,11.63,14.28,4.17,0.13,0.12,327,4,,,,,72.22,70.9,78706,299.14285714285717,6.6676997863073577
Ireland,2020-12-15,0.14,0.14,4.63,4.86,1.02,10.9,13.58,3.9,0.1325,0.13,421,3,,,,,72.22,70.9,78706,328.14285714285717,8.5844085933804219
Ireland,2020-12-16,0.18,0.12,4.6,4.83,0.96,10.68,13.28,3.55,0.14200000000000002,0.12666666666666668,481,5,,,,,72.22,70.9,78706,353.57142857142856,9.8078397468313145
Ireland,2020-12-17,,0.15,4.7,4.66,1.01,9.54,13.65,3.37,0.14250000000000002,0.1325,576,8,,,,,72.22,70.9,78706,392.42857142857144,11.744939073128558
Ireland,2020-12-18,0.13,0.16,4.55,5.13,0.85,8.85,13.04,3.04,0.14250000000000002,0.138,522,7,,,,,72.22,70.9,78706,431.42857142857144,10.643851035022756
Ireland,2020-12-19,,,4.41,4.79,0.74,8.73,12.74,2.9,0.14250000000000002,0.138,766,5,,,,,72.22,70.9,78706,479.57142857142856,15.619137725723046
Ireland,2020-12-20,0.21,0.21,4.91,5.21,0.92,9.33,14.27,3.16,0.165,0.15,725,4,,,,,72.22,70.9,78706,545.42857142857144,14.783126437531607
Ireland,2020-12-21,0.18,0.19,5.58,5.49,0.95,9.31,14.85,3.44,0.168,0.16166666666666668,961,4,,,,,72.22,70.9,78706,636.0,19.595288974438446
Ireland,2020-12-22,0.16,0.16,5.56,5.33,0.96,8.61,15.36,3.08,0.172,0.165,927,10,,,,,75.0,70.9,78706,708.28571428571433,18.902011320816275
Ireland,2020-12-23,0.19,0.2,5.6,5.41,0.91,8.27,13.72,3.03,0.174,0.17833333333333334,918,15,,,,,75.0,70.9,78706,770.71428571428567,18.718496647798638
Ireland,2020-12-24,0.2,0.27,5.01,4.62,0.73,6.92,12.79,3.19,0.17833333333333334,0.19833333333333333,1025,3,,,,,68.52,70.9,78706,834.85714285714289,20.900282204786063
Ireland,2020-12-25,0.16,0.2,4.6,4.33,0.77,6.59,12.3,2.22,0.18333333333333335,0.20500000000000002,1296,7,,,,,68.52,70.9,78706,945.42857142857144,26.426112914539257
Ireland,2020-12-26,0.27,0.27,5.02,5.29,0.89,8.19,13.39,2.81,0.19571428571428573,0.2142857142857143,735,7,,,,,68.52,70.9,78706,941.0,14.987031629773421
Ireland,2020-12-27,1.17,0.33,5.61,5.83,1.1,9.03,13.96,3.1,0.33285714285714285,0.23142857142857143,765,9,,,,,80.56,70.9,78706,946.71428571428567,15.598747206498867
Ireland,2020-12-28,0.78,0.36,6.51,6.39,1.13,9.87,14.29,3.58,0.41857142857142859,0.25571428571428573,1545,11,,,,,80.56,70.9,78706,1030.1428571428571,31.503352201360453
Ireland,2020-12-29,0.46,0.38,7.11,6.62,1.08,10.15,14.77,3.79,0.46142857142857141,0.28714285714285714,1720,6,,,,,80.56,70.9,78706,1143.4285714285713,35.071693065592221
Ireland,2020-12-30,0.47,0.45,7.04,6.4,1.08,9.49,16.48,3.7,0.50142857142857145,0.32285714285714284,1620,6,,,,,84.26,70.9,78706,1243.7142857142858,33.032641143174068
Ireland,2020-12-31,0.49,0.42,6.52,5.54,0.94,8.02,14.7,2.97,0.54285714285714282,0.34428571428571431,1753,18,,,,,84.26,70.9,78706,1347.7142857142858,35.74458019999021
Ireland,2021-01-01,0.61,0.54,6.3,6.07,1.24,9.73,16.45,3.78,0.6071428571428571,0.39285714285714285,3394,8,,,,,87.96,70.9,78706,1647.4285714285713,69.205422246872089
Ireland,2021-01-02,0.97,0.52,7.06,6.38,1.23,10.29,15.69,4.14,0.70714285714285718,0.4285714285714286,4961,8,,,,,87.96,70.9,78706,2251.1428571428573,101.15736587116453
Ireland,2021-01-03,0.7,0.57,7.22,6.57,1.27,11.09,16.5,4.97,0.64,0.46285714285714286,6110,18,,,,,87.96,70.9,78706,3014.7142857142858,124.5860724597491
Ireland,2021-01-04,0.6,0.55,7.48,7.2,1.26,10.84,16.05,4.75,0.61428571428571432,0.49,5325,19,,,,,87.96,70.9,78706,3554.7142857142858,108.57951486876662
Ireland,2021-01-05,0.5,0.46,7.01,6.71,1.26,10.85,16.31,5.02,0.62,0.50142857142857145,7832,14,,,,,87.96,70.9,78706,4427.8571428571431,159.69854656378971
Ireland,2021-01-06,0.49,0.42,6.85,6.01,1.16,10.16,15.77,5.51,0.62285714285714289,0.49714285714285716,6503,19,,,,,87.96,70.9,78706,5125.4285714285716,132.59954651485245
Ireland,2021-01-07,0.48,0.46,6.13,5.61,1.15,9.87,15.63,4.75,0.62142857142857144,0.50285714285714289,8227,19,,,,,87.96,70.9,78706,6050.2857142857147,167.75280165734139
Ireland,2021-01-08,0.29,0.46,5.68,5.64,1.11,9.73,14.52,3.89,0.57571428571428573,0.49142857142857144,4843,24,,,,,87.96,70.9,78706,6257.2857142857147,98.751284602711124
Ireland,2021-01-09,0.45,0.46,5.55,5.51,1.14,10.11,14.01,3.97,0.50142857142857145,0.48285714285714287,6886,32,,,,,85.19,70.9,78706,6532.2857142857147,140.409115377714
Ireland,2021-01-10,0.46,0.43,5.51,5.51,1.28,10.87,14.15,4.63,0.46714285714285714,0.46285714285714286,4926,44,,,,,85.19,70.9,78706,6363.1428571428569,100.44369769831819
Ireland,2021-01-11,0.37,0.42,5.89,5.35,1.36,11.43,14.64,4.78,0.43428571428571427,0.44428571428571428,3052,34,,,,,85.19,70.9,78706,6038.4285714285716,62.231864672202008
Ireland,2021-01-12,0.39,0.33,5.57,5.33,1.23,10.87,14.41,4.83,0.41857142857142859,0.42571428571428571,3553,54,,,,,85.19,70.9,78706,5427.1428571428569,72.447514803516952
Ireland,2021-01-13,0.26,0.22,5.56,4.83,1.2,10.93,14.22,4.92,0.38571428571428573,0.39714285714285713,3913,56,,,,,85.19,70.9,78706,5057.1428571428569,79.7881017242223
Ireland,2021-01-14,0.3,0.22,5.19,4.75,1.25,10.97,13.85,4.91,0.36,0.36285714285714288,3491,45,,,,,85.19,70.9,78706,4380.5714285714284,71.183302611617691
Ireland,2021-01-15,0.23,0.27,4.58,4.56,1.13,10.25,13.22,4.22,0.35142857142857142,0.33571428571428574,3232,54,,,,,85.19,70.9,78706,4150.4285714285716,65.902158132554689
Ireland,2021-01-16,0.28,0.28,4.7,4.77,1.13,10.18,13.7,4.18,0.32714285714285718,0.31,2946,61,,,,,85.19,70.9,78706,3587.5714285714284,60.070469634438773
Ireland,2021-01-17,0.28,0.31,4.75,4.76,1.13,11.04,14.2,4.97,0.30142857142857143,0.29285714285714287,2117,47,,,,,85.19,70.9,78706,3186.2857142857142,43.166729197592289
Ireland,2021-01-18,0.33,0.24,5.34,4.7,1.2,11.87,14.65,5.04,0.29571428571428571,0.26714285714285713,1996,67,,,,,85.19,70.9,78706,3035.4285714285716,40.699476371466325
Ireland,2021-01-19,0.2,0.24,5.21,4.5,1.28,11.7,14.46,5.12,0.26857142857142857,0.25428571428571428,2485,61,,,,,85.19,70.9,78706,2882.8571428571427,50.670440272091085
Ireland,2021-01-20,0.2,0.19,4.63,4.46,1.15,11.23,14.22,5.1,0.26,0.25,2598,57,,,,,85.19,70.9,78706,2695.0,52.9745689444236
Ireland,2021-01-21,0.22,0.15,4.47,4.25,1.18,11.21,13.78,4.96,0.24857142857142858,0.24,2357,72,,,,,85.19,70.9,78706,2533.0,48.060453811395853
Ireland,2021-01-22,0.27,0.17,4.79,4.21,1.17,10.33,13.7,4.63,0.25428571428571428,0.22571428571428573,1905,61,,,,,85.19,70.9,78706,2343.4285714285716,38.843939122065805
Ireland,2021-01-23,0.2,0.14,4.47,4.17,1.03,9.72,13.39,3.99,0.24285714285714288,0.20571428571428571,1370,50,,,,,85.19,70.9,78706,2118.2857142857142,27.935011337128689
Ireland,2021-01-24,0.22,0.17,4.32,4.23,1.21,10.7,14.65,4.53,0.23428571428571429,0.18571428571428572,1369,72,,,,,85.19,70.9,78706,2011.4285714285713,27.914620817904506
Ireland,2021-01-25,0.15,0.18,4.31,4.37,1.22,11.11,15.09,4.73,0.20857142857142857,0.17714285714285716,928,54,,,,,85.19,70.9,78706,1858.8571428571429,18.922401840040454
Ireland,2021-01-26,0.31,0.16,4.56,4.42,1.2,11.22,15.1,4.67,0.22428571428571428,0.16571428571428573,1331,75,,,,,87.96,70.9,78706,1694.0,27.139781087385611
Ireland,2021-01-27,0.19,0.15,4.36,3.92,1.13,11.5,15.23,4.82,0.22285714285714286,0.16,1463,74,,,,,87.96,70.9,78706,1531.8571428571429,29.83132962497757
Ireland,2021-01-28,0.2,0.13,4.75,3.76,1.06,11.08,14.03,4.89,0.22,0.15714285714285714,1247,66,,,,,87.96,70.9,78706,1373.2857142857142,25.426977472554359
Ireland,2021-01-29,0.2,0.14,4.12,3.66,1.07,10.52,13.44,4.58,0.21,0.15285714285714286,1411,49,,,,,87.96,70.9,78706,1302.7142857142858,28.771022625320132
Ireland,2021-01-30,0.24,0.19,3.81,3.77,1.02,10.31,13.57,4.39,0.21571428571428572,0.16,1244,54,,,,,87.96,70.9,78706,1284.7142857142858,25.365805914881815
Ireland,2021-01-31,0.12,,4.11,4.04,1.18,11.27,14.0,4.91,0.20142857142857143,0.15833333333333333,1006,57,,,,,87.96,70.9,78706,1232.8571428571429,20.512862339526613
Ireland,2021-02-01,0.19,0.14,4.13,3.81,1.19,11.96,14.1,5.19,0.20714285714285716,0.15166666666666667,871,77,,,,,87.96,70.9,78706,1224.7142857142858,17.760142244262109
Ireland,2021-02-02,,0.1,4.25,4.06,1.1,11.71,14.27,5.26,0.19,0.14166666666666666,1006,59,,,,,87.96,70.9,78706,1178.2857142857142,20.512862339526613
Ireland,2021-02-03,0.1,,3.8,3.76,1.14,11.46,14.15,4.99,0.17500000000000002,0.14,1314,51,,,,,87.96,70.9,78706,1157.0,26.793142260574523
Ireland,2021-02-04,0.21,0.1,4.12,3.98,1.21,11.2,14.12,4.85,0.17666666666666667,0.134,1019,40,,,,,87.96,70.9,78706,1124.4285714285713,20.777939089440974
Ireland,2021-02-05,0.13,0.11,3.67,3.91,1.3,10.47,13.43,4.5,0.165,0.128,785,29,,,,,87.96,70.9,78706,1035.0,16.006557590982496
Ireland,2021-02-06,0.18,0.15,3.67,3.57,1.11,9.93,13.27,4.34,0.155,0.12000000000000001,1020,45,,,,,87.96,70.9,78706,1003.0,20.798329608665156
Ireland,2021-02-07,0.15,0.12,3.67,3.82,1.02,11.1,13.92,4.51,0.16,0.12000000000000001,829,37,,,,,87.96,70.9,78706,977.71428571428567,16.903740436846483
Ireland,2021-02-08,,,3.73,3.91,1.16,11.24,14.36,4.86,0.154,0.116,543,57,,,,,87.96,70.9,78706,930.85714285714289,11.072051938730567
Ireland,2021-02-09,0.14,0.11,3.73,3.9,1.19,10.81,14.23,4.88,0.15166666666666667,0.118,999,46,,,,,87.96,70.9,78706,929.85714285714289,20.370128704957345
Ireland,2021-02-10,0.13,,3.78,3.79,1.14,11.02,14.34,4.51,0.15666666666666668,0.118,862,29,,,,,87.96,70.9,78706,865.28571428571433,17.576627571244472
Ireland,2021-02-11,,,3.75,3.51,1.0,10.75,14.49,4.07,0.146,0.1225,919,37,,,,,87.96,70.9,78706,851.0,18.738887167022821
Ireland,2021-02-12,,,3.43,3.46,0.91,10.12,13.86,3.71,0.15,0.12666666666666668,1076,26,,,,,87.96,70.9,78706,892.57142857142856,21.940198685219322
Ireland,2021-02-13,0.12,,3.37,3.24,0.9,9.57,13.62,3.73,0.135,0.115,786,27,,,,,87.96,70.9,78706,859.14285714285711,16.026948110206678
Ireland,2021-02-14,0.17,,3.52,3.39,0.84,10.84,14.53,4.03,0.14,0.11,820,30,,,,,87.96,70.9,78706,857.85714285714289,16.72022576382885
Ireland,2021-02-15,0.14,,3.94,3.73,1.21,12.01,14.99,4.65,0.14,0.11,711,31,,,,,87.96,70.9,78706,881.85714285714289,14.497659168393064
Ireland,2021-02-16,0.18,,4.04,3.82,1.31,11.68,14.32,5.04,0.148,,638,23,,,,,87.96,70.9,78706,830.28571428571433,13.009151265027812
Ireland,2021-02-17,0.15,,4.06,3.59,1.15,12.48,14.62,4.8,0.152,,896,34,,,,,87.96,70.9,78706,835.14285714285711,18.269905224866648
Ireland,2021-02-18,0.24,,3.9,3.49,1.18,11.24,14.53,4.61,0.16666666666666666,,753,20,,,,,87.96,70.9,78706,811.42857142857144,15.354060975808688
Ireland,2021-02-19,0.15,,3.84,3.37,1.08,10.96,14.86,4.28,0.16428571428571428,,978,29,,,,,87.96,70.9,78706,797.42857142857144,19.94192780124953
Ireland,2021-02-20,0.16,0.13,3.54,3.57,1.08,10.96,13.86,4.25,0.17,0.13,679,16,,,,,87.96,70.9,78706,782.14285714285711,13.845162553219255
Ireland,2021-02-21,,,3.48,3.44,1.16,11.94,14.67,4.6,0.17,0.13,686,18,,,,,87.96,70.9,78706,763.0,13.987896187788525
Ireland,2021-02-22,,,3.82,3.46,1.2,11.87,14.99,4.75,0.176,0.13,557,20,,,,,87.96,70.9,78706,741.0,11.35751920786911
Ireland,2021-02-23,0.15,,4.18,3.47,1.09,11.74,15.38,4.68,0.16999999999999998,0.13,570,26,,,,,87.96,70.9,78706,731.28571428571433,11.622595957783469
Ireland,2021-02-24,0.12,0.11,4.08,3.42,1.05,11.57,14.17,4.5,0.164,0.12000000000000001,608,28,,,,,87.96,70.9,78706,690.14285714285711,12.397435688302368
Ireland,2021-02-25,,,3.95,3.29,1.09,12.13,13.87,4.08,0.145,0.12000000000000001,773,12,,,,,87.96,70.9,78706,693.0,15.76187136029232
Ireland,2021-02-26,0.15,,3.48,3.2,0.88,10.92,14.2,3.87,0.145,0.12000000000000001,729,16,,,,,87.96,70.9,78706,657.42857142857144,14.86468851442833
Ireland,2021-02-27,0.19,,3.46,3.08,0.9,10.12,15.32,3.76,0.1525,0.11,972,18,,,,,87.96,70.9,78706,699.28571428571433,19.819584685904442
Ireland,2021-02-28,,,3.4,3.12,1.03,11.34,14.74,3.95,0.1525,0.11,321,11,,,,,87.96,70.9,78706,647.14285714285711,6.54535667096227
Ireland,2021-03-01,,0.11,3.53,3.22,1.04,11.34,14.64,4.1,0.1525,0.11,357,14,,,,,84.26,70.9,78706,618.57142857142856,7.2794153630328049
Ireland,2021-03-02,0.12,0.14,3.75,3.27,1.02,11.48,14.42,4.22,0.145,0.12000000000000001,559,14,,,,,84.26,70.9,78706,617.0,11.398300246317472
Ireland,2021-03-03,,0.2,4.78,3.27,1.03,11.44,13.41,4.33,0.15333333333333332,0.15000000000000002,460,9,,,,,84.26,70.9,78706,595.85714285714289,9.3796388431235
Ireland,2021-03-04,0.12,,7.73,3.57,1.01,13.03,15.26,4.24,0.145,0.15000000000000002,520,14,,,,,84.26,70.9,78706,559.71428571428567,10.603069996574392
Ireland,2021-03-05,,,4.08,3.48,0.99,11.79,14.52,3.75,0.14333333333333334,0.15000000000000002,530,7,,,,,84.26,70.9,78706,531.28571428571433,10.806975188816208
Ireland,2021-03-06,0.13,0.12,4.32,3.37,0.92,11.62,15.02,3.56,0.12333333333333334,0.14250000000000002,520,12,,,,,84.26,70.9,78706,466.71428571428572,10.603069996574392
Ireland,2021-03-07,0.19,,3.82,3.36,0.91,11.82,14.97,3.97,0.14,0.14250000000000002,432,7,,,,,84.26,70.9,78706,482.57142857142856,8.8087043048464189
Ireland,2021-03-08,,,3.71,3.18,1.09,12.2,15.43,4.0,0.14,0.15333333333333335,306,15,,,,,84.26,70.9,78706,475.28571428571428,6.2394988825995465
Ireland,2021-03-09,0.11,,4.28,3.28,0.96,12.68,15.55,4.08,0.1375,0.16,631,12,,,,,84.26,70.9,78706,485.57142857142856,12.866417630458542
Ireland,2021-03-10,0.12,,4.01,3.36,1.01,12.94,15.36,4.04,0.134,0.12,591,5,,,,,84.26,70.9,78706,504.28571428571428,12.05079686149128
Ireland,2021-03-11,,,3.94,3.34,1.0,11.71,14.99,3.92,0.1375,0.12,641,4,,,,,84.26,70.9,78706,521.57142857142856,13.070322822700357
Ireland,2021-03-12,,,3.66,3.28,0.9,10.81,13.95,3.59,0.1375,0.12,538,8,,,,,84.26,70.9,78706,522.71428571428567,10.970099342609661
Ireland,2021-03-13,,,3.38,3.01,0.88,11.15,13.65,3.5,0.14,,383,11,,,,,84.26,70.9,78706,503.14285714285717,7.8095688628615232
Ireland,2021-03-14,,,3.6,3.14,1.01,11.32,14.67,3.59,0.115,,575,8,,,,,84.26,70.9,78706,523.57142857142856,11.724548553904377
Ireland,2021-03-15,,,3.92,3.43,1.12,12.28,14.79,4.05,0.115,,347,8,,,,,84.26,70.9,78706,529.42857142857144,7.0755101707909889
Ireland,2021-03-16,,,3.57,3.09,0.97,10.88,13.37,3.82,0.12,,552,11,,,,,84.26,70.9,78706,518.14285714285711,11.2555666117482
Ireland,2021-03-17,,,3.42,3.18,0.93,10.48,15.03,3.56,,,581,9,,,,,84.26,70.9,78706,516.71428571428567,11.846891669249466
Ireland,2021-03-18,0.11,,3.89,3.64,1.06,11.82,14.62,4.22,0.11,,510,5,,,,,84.26,70.9,78706,498.0,10.399164804332578
Ireland,2021-03-19,,0.12,3.58,3.47,1.05,11.21,14.51,4.08,0.11,0.12,525,5,,,,,84.26,70.9,78706,496.14285714285717,10.7050225926953
Ireland,2021-03-20,0.13,,3.68,3.7,0.98,11.95,14.83,4.24,0.12000000000000001,0.12,768,11,,,,,84.26,70.9,78706,551.14285714285711,15.659918764171412
Ireland,2021-03-21,,,3.98,3.7,1.02,12.45,15.66,4.21,0.12000000000000001,0.12,520,3,,,,,84.26,70.9,78706,543.28571428571433,10.603069996574392
Ireland,2021-03-22,0.12,,4.74,4.32,1.04,13.02,15.79,4.26,0.12,0.12,365,1,,,,,84.26,70.9,78706,545.85714285714289,7.4425395168262565
Ireland,2021-03-23,0.16,,4.53,4.06,1.09,12.24,14.99,4.24,0.13,0.12,680,7,,,,,84.26,70.9,78706,564.14285714285711,13.865553072443438
Ireland,2021-03-24,0.12,0.15,4.19,3.86,1.06,12.15,14.72,4.27,0.128,0.135,594,6,,,,,84.26,70.9,78706,566.0,12.111968419163826
Ireland,2021-03-25,0.19,,4.58,4.11,1.04,13.27,16.11,4.85,0.144,0.135,569,10,,,,,84.26,70.9,78706,574.42857142857144,11.602205438559288
Ireland,2021-03-26,0.13,,5.64,9.26,0.97,11.48,14.47,4.11,0.14166666666666666,0.15,610,9,,,,,84.26,70.9,78706,586.57142857142856,12.43821672675073
Ireland,2021-03-27,0.14,,4.08,4.78,0.93,11.4,15.2,3.87,0.14333333333333334,0.15,604,6,,,,,84.26,70.9,78706,563.14285714285711,12.315873611405641
Ireland,2021-03-28,0.14,,4.13,4.19,1.01,13.02,16.51,4.16,0.14285714285714285,0.15,537,5,,,,,84.26,70.9,78706,565.57142857142856,10.94970882338548
Ireland,2021-03-29,0.12,,4.39,4.46,1.15,14.24,17.59,4.88,0.14285714285714285,0.15,366,5,,,,,84.26,70.9,78706,565.71428571428567,7.4629300360504383
Ireland,2021-03-30,0.12,,4.21,4.14,1.08,12.82,17.36,4.46,0.13714285714285715,0.15,410,7,,,,,84.26,70.9,78706,527.14285714285711,8.360112881914425
Ireland,2021-03-31,0.11,,4.25,4.1,1.0,12.32,15.57,4.33,0.13571428571428573,,746,10,,,,,84.26,70.9,78706,548.85714285714289,15.211327341239418
Ireland,2021-04-01,,0.12,4.04,4.02,0.97,11.41,15.36,4.13,0.12666666666666668,0.12,587,6,,,,,84.26,70.9,78706,551.42857142857144,11.969234784594555
Ireland,2021-04-02,,,3.88,3.78,0.9,10.63,14.6,3.55,0.126,0.12,508,5,,,,,84.26,70.9,78706,536.85714285714289,10.358383765884215
Ireland,2021-04-03,0.13,0.17,3.73,3.87,0.81,10.09,15.0,3.44,0.124,0.14500000000000002,453,6,,,,,84.26,70.9,78706,515.28571428571433,9.2369052085542318
Ireland,2021-04-04,0.42,,3.58,3.76,0.96,10.36,15.42,3.49,0.18,0.14500000000000002,318,3,,,,,84.26,70.9,78706,484.0,6.4841851132897244
Ireland,2021-04-05,0.25,,3.75,4.31,1.06,12.12,15.91,3.83,0.206,0.14500000000000002,441,5,,,,,84.26,70.9,78706,494.71428571428572,8.9922189778640522
Ireland,2021-04-06,0.14,,4.23,4.44,1.11,12.79,15.94,4.2,0.21,0.14500000000000002,418,3,,,,,84.26,70.9,78706,495.85714285714283,8.5232370357078775
Ireland,2021-04-07,0.14,,4.37,4.21,1.07,11.98,15.5,4.48,0.216,0.14500000000000002,398,5,,,,,84.26,70.9,78706,446.14285714285717,8.1154266512242472
Ireland,2021-04-08,0.15,,4.25,4.15,1.09,11.66,14.96,4.23,0.20500000000000002,0.17,469,5,,,,,84.26,70.9,78706,429.28571428571428,9.563153516141135
Ireland,2021-04-09,0.11,,4.0,3.83,1.0,10.96,14.27,3.92,0.19142857142857142,0.17,451,3,,,,,84.26,70.9,78706,421.14285714285717,9.1961241701058665
Ireland,2021-04-10,,,3.79,3.85,0.93,10.85,13.65,3.53,0.20166666666666666,,302,2,,,,,84.26,70.9,78706,399.57142857142856,6.15793680570282
Ireland,2021-04-11,0.12,,3.85,4.08,1.04,12.76,14.62,4.46,0.15166666666666667,,385,6,,,,,84.26,70.9,78706,409.14285714285717,7.8503499013098876
Ireland,2021-04-12,,,4.05,4.04,1.13,12.46,14.82,4.17,0.132,,354,4,,,,,80.56,70.9,78706,396.71428571428572,7.21824380536026
Ireland,2021-04-13,,0.11,4.09,3.96,1.08,12.2,14.63,4.08,0.13,0.11,421,4,,,,,80.56,70.9,78706,397.14285714285717,8.5844085933804219
Ireland,2021-04-14,0.12,,3.85,3.82,1.07,11.46,14.05,3.89,0.125,0.11,297,5,,,,,80.56,70.9,78706,382.71428571428572,6.0559842095819132
